1941-11-01	Да	КарФ	14 армия	Мурманская опер. группа: 14, 52, 186 сд, 	104 пап, 73 ап РВГК, 149 оад, 208 озад; Мурманский бригадный район ПВО	107 отб	1, 103 сад	31, 279 осб
1941-11-01	Да	КарФ	14 армия	Кандалакшская опер. группа: 104, 122 сд, 23 УР
1941-11-01	Да	КарФ	Кемская опер. группа	27, 54, 88 сд				19 оиб
1941-11-01	Да	КарФ	Медвежегорская опер. группа	37, 71, 289, 313 сд, 2 легкая сбр	17 оминб, 588 озад
1941-11-01	Да	КарФ			15, 16 оминб; Петрозаводский бригадный район ПВО
1941-11-01	Да	ЛФ	8 армия	11 сд, 1, 2, 4, 5 истребительные батальоны	519 гап РВГК, 1, 2, 3 оминб, 39, 103, 251 озад	2 отп	65 каэ	34 миб, 112 осб
1941-11-01	Да	ЛФ	23 армия	123, 142, 198, 291 сд, 22 УР	577 гап РВГК, 365 оад, 27, 241, 485 озад	48, 106 отб	5 сад, 117 раэ	234 осб
1941-11-01	Да	ЛФ	42 армия	13, 56, 189 сд, 21 сд НКВД, 9 сбр, 6 бр. морской пехоты, 268, 282, 291 опаб	14 арт. бригада ПТО, 28, 47, 73 кап, 704 ап, 296 оад ПТО, огв. мд 	51 отб, 26 отд. бронепоезд		54 оиб, 106 миб, 29 осб
1941-11-01	Да	ЛФ	54 армия	3 гв., 128, 286, 294 сд, 1 гсбр	881, 882 ап РВГК, 5 гв. мп(2 д-н), 4 гв. мп(4 д-н)	21 тд, 16, 122 тбр, 32, 60 отд. бронепоезда		5, 109, 135, 136 миб, 12 осб, 539 мсб
1941-11-01	Да	ЛФ	55 армия	70, 90, 125, 268 сд,17 сд  (55 сп), 7 бр. морской пехоты, 29 УР	24 кап, 453 ап, 690 ап ПТО, 47 оминб, 198 озад	84, 86 отб		2, 367 осб
1941-11-01	Да	ЛФ	1 Невская опер. группа	86, 115, 177, 265 сд, 1, 20 сд НКВД, 11 сбр, 4 бр. морской пехоты	577 гап РВГК(1 д-н), 24 оад ПТО, 20 оминб, 133 озад	107 отб, 28 отд. бронепоезд		21 пмб, 257 осб
1941-11-01	Да	ЛФ	Приморская опер. группа	48 сд, 2, 5 бр. морской пехоты		отб 		295 осб
1941-11-01	Да	ЛФ		10, 43, 80, 85, 168, 281 сд, 8 сбр	101, 541 гап РВГК, оминб, 2 корпус ПВО, Свирский, Ладожский бригадные районы ПВО	123, 124 тбр, отбр 	7 иак ПВО, 2 сад, 8, 39 иад,2 рез. авиагруппа, 3 рез. авиагруппа, 90 бад, 91 сад, 92 иад, 116 раэ, 19, 42, 50 каэ, Особая авиагруппа ГВФ	456 осб
1941-11-01	Да	СЗФ	11 армия	26, 84, 182, 202, 254 сд	264, 614 ап РВГК, 3 гв. мп	103 отб		28, 38 оиб, 202 осб
1941-11-01	Да	СЗФ	27 армия	23, 33 сд	613 ап РВГК	28 тд		210, 491, 492 осб
1941-11-01	Да	СЗФ	34 армия	163, 188, 245 сд	270 ап, 429 гап РВГК, 171 ап ПТО, 19, 533 озад	85 отб		238, 299, 469 осб
1941-11-01	Да	СЗФ	Новгородская опер. группа	180, 305 сд	448 ап РВГК, 306 озад	3 тд		25 оиб, 55, 56 пмб
1941-11-01	Да	СЗФ		262 сд, 25 кд	698 ап, 759 ап ПТО, 257 сд (793 ап), 5 гв. мп(1 д-н), 8, 12, 29, 239, 242, 246, 248, 250 озад	34 мцп	4, 6, 7, 57 сад, 240 раэ, 21 отбаэ	50, 110, 134 миб, 50 пмб, 67, 490 осб
1941-11-01	Да	КФ	22 армия	178, 179, 186, 220, 249 сд, отд. мсбр, 256 сд (930 сп)	43, 56, 301, 336, 360, 390, 545 ап РВГК, 11 оминб, 183, 397 озад			22, 39, 69 оиб, 114, 115 миб, 251 осб
1941-11-01	Да	КФ	29 армия	174, 183, 243, 246, 250 сд, 46, 54 кд, отд. кп 	432, 510, 644 ап РВГК, 873 ап ПТО, 213 оад ПТО	8 тбр		71, 72, 267 оиб, 63 пмб
1941-11-01	Да	КФ	30 армия	5, 185, 256 сд, 162, 242, 251 сд	392, 542 кап, 108 тд (108 ап), 871 ап ПТО, 14 гв. мп(1 д-н), 12 оминб, 21, 61 озад	58 тд, 107 мсд, 21 тбр, 2, 11 мцп		133 оиб, 263 осб
1941-11-01	Да	КФ	31 армия	119, 133, 252 сд				537 мсб
1941-11-01	Да	КФ		185 сд (257 сп)	Калининский бригадный район ПВО	46 мцп	10, 193 иап, 132 бап
1941-11-01	Да	ЗФ	5 армия	32, 50, 144 сд, 82 мсд, 18 сд (1310 сп)	552, 554, 572 пап, 537, 995 ап РВГК, 316, 509, 703, 766 ап ПТО, 11 гв. мп, 9 гв. мп(1 д-н), 1, 5 огв. мд	18, 19, 20, 22, 25 тбр, 36 мцп, 27 отб		129 миб, 467 осб
1941-11-01	Да	ЗФ	16 армия	18, 126, 316 сд, сводный сп курсантов Военного училища им. Верховного Совета РСФСР, кав. группа (50, 53 кд)	138, 523, 528 ап РВГК, 289, 296, 483, 525, 641, 694, 768, 863 ап ПТО, 14 гв. мп, 13 гв. мп(1 д-н), оад курсантов 1-го Московского арт. училища	4, 27, 28 тбр, 22 отд. д-н бронепоездов		42 миб, 51 мпмб, 243 осб
1941-11-01	Да	ЗФ	33 армия	1 гв. мсд, 110, 113, 222 сд	109, 486 гап, 557 пап РВГК, 600, 989 ап ПТО, 364 кап(2 д-н), 7 гв. мп(5 д-н), 13 гв. мп(2 д-н)	5 тбр
1941-11-01	Да	ЗФ	43 армия	17, 53, 93 сд, 5 вдк (10, 201 вдбр), 36, 45, 48 огн. роты	320 пап, 590 гап РВГК, 364, 403, 517, 646, 998 ап РВГК, 18, 395, 452, 610, 868, 869 ап ПТО, 12 гв. мп, 275 оад, 24 оминб, 2 огв. мд, 64, 71, 152, 164, 230, 281, 304 озад	9, 17, 24 тбр, 31 отб	12 сад	9 пмб, 273, 312 осб, 538 мсб
1941-11-01	Да	ЗФ	49 армия	5, 7 гв., 60, 194, 238 сд	440 ап, 564, 570, 979 ап РВГК, 304, 551, 598, 992 ап ПТО, 13 гв. мп, 4 огв. мд, 244 озад			103 миб, 452 осб
1941-11-01	Да	ЗФ		19, 78, 108, 129, 173 сд	544 гап б/м, 471, 643 ап РВГК, 39, 121, 367, 533, 540 ап ПТО, 10, 15 гв. мп, 111, 121 озад; 7 бригада ПВО, Ржевский, Вяземский бригадные районы ПВО	23, 26 тбр	31 иад, 23 бад, 38, 43, 46, 47, 77 сад	6, 111, 113, 133 миб, 62, 64 пмб, 136, 145, 291, 321 осб
1941-11-01	Да	БрФ	3 армия	6 гв., 137, 269, 280, 282, 283 сд, 4, 29 кд	420, 645 кап, 204 гап, 6 гв. мп, 42 сд (17 гап)	42, 121, 133 тбр		78 оиб
1941-11-01	Да	БрФ	13 армия	2 гв., 6, 121, 132, 143, 155, 160, 307 сд, 21, 52 кд	207, 387, 462 ап РВГК, 50 гап, 753 ап ПТО	141, 150 тбр, 38 мцп		27, 275 оиб, 50 миб
1941-11-01	Да	БрФ	50 армия	154, 217, 258, 260, 290, 299, 413 сд, 31, 41 кд, 279 сд (1005 сп), 34, 156 осп НКВД, Сводный сп тульских рабочих	151, 447 ап РВГК, 700, 702, 761 ап ПТО, 9 гв. мп, 4, 86, 168 озад	108 тд, 11, 32 тбр		5 осб
1941-11-01	Да	БрФ		148 сд, 55 кд	455, 689 ап ПТО, 16, 46, 311, 386 озад		60, 101 иад, 11, 61 сад, 6 рез. авиагруппа	70 оиб, 50 пмб, 511, 513 осб
1941-11-01	Да	ЮЗФ	6 армия	255, 270, 275, 393, 411 сд, 34 кд	229, 274 кап, 671 гап, 591 ап ПТО, 23, 25, 27 озад		44 сад	1, 2 оиб, 520, 523, 530 осб
1941-11-01	Да	ЮЗФ	21 армия	1 гв, 212, 295, 297 сд; 	445 ап РВГК, 642 пап, 21, 29 озад	1 тбр	16 сад	540 мсб, 526 осб
1941-11-01	Да	ЮЗФ	21 армия	Опер. группа Недвигина: 81, 226 сд
1941-11-01	Да	ЮЗФ	38 армия	47 гсд, 169, 199, 216, 300, 304 сд	555, 594 пап РВГК, 558 ап ПТО, 4 гв. мп, 47 озад	10 тбр, 1 отд. д-н бронепоездов		56 оиб, 45 миб, 37 мпмб, 516 осб
1941-11-01	Да	ЮЗФ	40 армия	227, 293 сд, 135 сд (791 сп), 295 сд (1042 сп), 3 вдк (5, 6, 212 вдбр)	21 ап РВГК, 595, 738, 760 ап ПТО, 205, 332, 576 озад		63 сад	286 осб, 14 оиб
1941-11-01	Да	ЮЗФ		76 гсд, 253 сд, 34 мсбр, 5 кк (3, 14 кд), кав. группа (26, 28, 49 кд), 32, 43, 47 кд, Особый кп, огнеметный батальон литера «А» огнеметный батальон литера «Б»	602 пап РВГК,10 тд (10 гап), 87 сд(197 ап), 186, 338, 569, 582, 651, 754, 756, 764 ап ПТО, 7 гв. мп; 3, 4 дивизии ПВО, Купянский бригадный район ПВО, 20, 31, 75, 85, 215, 243, 307, 505 озад	3, 7, 12, 13, 14, 129, 142 тбр, 20 отп, 71, 132 отб	36 иад ПВО, 14, 19, 64, 75, 76 сад, 4 рез. авиагруппа, 316 рап	1 миб, 5, 10, 12, 13, 15, 26, 19, 28, 32, 34 пмб, 377 мсб, 197, 531, 532, 533, 535, 536, 591 осб
1941-11-01	Да	ЮФ	9 армия	30, 136, 150, 339 сд, 66 кд, 51 сд (23 сп)	648 кап, 268 озад	2, 132 тбр, 52, 92 отб	20 сад, 4, 55, 88, 131, 170 иап, 35 каэ	8, 16 оиб, 121 миб, 7, 35, 37 пмб, 522 осб
1941-11-01	Да	ЮФ	12 армия	15, 74, 230, 261, 273 сд	269, 374 кап, 14, 30, 504 озад	130 мсб		50, 524 осб
1941-11-01	Да	ЮФ	18 армия	96, 99, 296, 383, 395 сд, 30, 38 кд	4 арт. бригада ПТО, 268, 437 кап, 411 озад		45 сад	68 оиб, 19 пмб, 247, 517 осб
1941-11-01	Да	ЮФ		4, 51, 176, 218 сд, Кав. группа (35, 56 кд)	8, 870 гап, 266 кап, 521 ап ПТО; рез. бригада ПВО, Кишиневский, Первомайский, Запорожский, Донбасский бригадный район ПВО, 508 озад	15, 130, 131 тбр, 75 отб	22, 50 бад, 21 сад, 66 иад, 5 рез. авиагруппа, 40, 446 иап	38 ип, 9 миб, 85 пмб
1941-11-01	Да	Войска Крыма	Приморская армия	25, 95, 172 сд, 7 бр. морской пехоты, 2, 40, 42 кд	51, 265 ап, 8 гв. мп(3 д-н); 26 озад	отб 	69 иап	82, 138 осб
1941-11-01	Да	Войска Крыма	51 армия	9 ск, 106, 156, 276, 320 сд	52 ап, 3/265 ап, 380 озад	120 отб	1, 2, 13, 182, 247, 427 иап, 103 шап, 21, 507 бап
1941-11-01	Да	Войска Крыма		156, 184, 271, 421 сд, 48 кд
1941-11-01	Да	Войска обороны Москвы:		332 сд, 1, 2, 3, 4, 5 сд НО	472 гап, 261, 262, 266, 267, 268, 273, 276, 278 оад РВГК, Московский оад, 3, 7 огв. мд
1941-11-01	Да	Отдельная армия	4 армия	4 гв., 44, 92, 191, 285, 292, 310, 311 сд, 27 кд	883 ап РВГК, 6, 9 огв. мд	60 тд, 119 отб		159 пмб, 248 осб
1941-11-01	Да	Отдельная армия	7 армия	21, 67, 114, 272, 314 сд, 3 бр. морской пехоты	1 минбр, 514 ап ПТО, оаад, 7 гв. мп(4 д-н), 48 озад	46 тбр, 44 бронедивизион	55 сад	18 оиб, 40 пмб, 184 осб
1941-11-01	Да	Отдельная армия	52 армия	111, 259, 267, 288 сд	442, 561 ап РВГК, 884 ап ПТО		169, 513, 526 иап, 313 шап	3, 4 миб, 1, 2 осб
1941-11-01	Да	Отдельная армия	56 армия	31, 317, 343, 347, 353 сд, 62, 64, 68, 70 кд, 33 мсп НКВД, курсантский осп, сп НО	476 ап, 515, 526 гап РВГК, 8 гв. мп, 734 зенап, 485 зенап(1 д-н), 593 озад	6 тбр, 81 отб, 7 отд. д-н бронепоездов	73 сад
1941-11-01	Да	ДБА					26, 40, 42, 51, 52, 81, 133 бад, авиагруппа Бицкого
1941-11-01	РС ВГК		10 армия	322, 323, 324, 325, 326, 328, 330 сд, 57, 75 кд
1941-11-01	РС ВГК		26 армия	327, 329, 331, 334, 338, 340, 344 сд			704 лбап
1941-11-01	РС ВГК		57 армия	333, 335, 337, 341, 349, 351 сд, 60, 79 кд
1941-11-01	РС ВГК			65, 415 сд, 17 гкд, 24 кд, 2 кк (5, 9 кд)	104, 488 ап, 524 тпап РВГК, 521, 530 ап ПТО	112 тд, 48, 49 тбр	10, 28, 140, 143 сад, 1, 2, 215 рап, 9 раэ
1941-11-01	ВО	Московский ВО		201 сд, 26, 27, 28, 29, 30, 31 сбр	110, 318, 402 гап, 701 пап РВГК, 421 ап ПТО; 1 корпус ПВО, Ярославский, Тульский, Горьковский бригадный район ПВО, 583 зенап, 269, 270, 271, 275, 277, 279, 283, 285, 287, 289, 291 озад	29, 30, 31, 33, 35, 143, 144, 145, 146 тбр, 8 мцп, 50, 51, 53, 55, 63, 67, 89, 94, 120, 121, 122, 123, 124, 125, 126, 127, 131, 132, 133, 134, 135, 136, 138 отб	6 иак ПВО 	3 сап. А (4, 5, 6, 7 сбр), 60 пмб
1941-11-01	ВО	Приволжский ВО		346, 348, 350, 352, 354 сд, 11, 91 кд. 336, 342, 356, 358, 360 сд, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60 курсантская, 66, 67, 84, 85 морская сбр,				4 сап. А (8, 9, 10, 11 сбр), 6 сап. А (16, 17, 18, 19 сбр), 7 сап. А (20, 21, 22 сбр)
1941-11-01	ВО	Приволжский ВО		1 вдк (1, 204, 211 вдбр),
1941-11-01	ВО	Приволжский ВО		4 вдк (7, 8, 214 вдбр),
1941-11-01	ВО	Приволжский ВО		7 вдк (14, 15, 16 вдбр),
1941-11-01	ВО	Приволжский ВО		8 вдк (17, 18, 19 вдбр),
