1943-07-01	ДА	КарФ	14 армия	10 гв., 14 сд, 72 морская сбр, 31 лыжбр	1236 пап, 275, 297 минп, 41 гв. мп, 156 зенап, 325, 487 озадн			31 оиб
1943-07-01	ДА	КарФ	19 армия	104, 122 сд, 77 морская сбр	438 иптап, 566 минп, 53 гв. мп, 186 зенап, 261, 298 озадн	377, 429 отб		279 оиб
1943-07-01	ДА	КарФ	26 армия	31 ск (45, 205 сд, 61, 85 морские сбр), 27, 54 сд, 32 лыжбр	471 пап, 441, 444 иптап, 172, 278, 565 минп, 52 гв. мп, 63 гв. мп (297 д-н), 272 зенап, 48, 369 озадн	374, 375 отб, 2, 3, 24, 25 оаэсб, 73 обрп		170 оиб
1943-07-01	ДА	КарФ	32 армия	289, 313, 367 сд, 65, 80 морские сбр, 33 лыжбр	1237 пап, 645 иптап, 173, 280, 298 минп, 63 гв. мп, 275 зенап, 208, 446 озадн	376 отб, 21, 22, 26 оаэсб, 47 одн брп		261 оиб
1943-07-01	ДА	КарФ	7 воздушная армия		1598, 1599 зенап		258, 260, 261 сад, 152, 195 иап, 679 трап, 108, 118 раэ, 42 каэ
1943-07-01	ДА	КарФ			32 озадн	376 отб (рота танков КВ), 28 оаэсб, 27 одн брп		1 ибр с/н, 6 гв. батальон минеров, 733 оминсб
1943-07-01	ДА	ЛФ	2 ударная армия	43 ск (11, 128, 314, сд), 86, 376 сд, 55, 123 сбр, 73 морская сбр, 16 УР	21 гв. габр БМ, 81 пабр (311 пап), 21, 28, 561, 1106 пап, 754 гап, 882, 884 иптап, 400 опадн БМ, 230 гв., 104, 122, 144, 193, 281, 504 минп, 20, 30 гв. мп, 43 зенад (464, 635, 1463, 1464 зенап), 108 озадн	98 отп, 86, 116 отб		770 оиб, 734 оминсб
1943-07-01	ДА	ЛФ	23 армия	10, 92, 142, 201 сд, 17, 22 УР	260, 336 пап, 599 гап, 94, 883 иптап, 174, 276 минп, 618 озадн	14 одн брп		234, 363 оиб
1943-07-01	ДА	ЛФ	42 армия	56, 85, 109, 125, 189 сд, 79 УР	18 ад (65 лабр, 51 пабр, 38 габр, 15 минбр), 12, 14 гв., 73, 1486 пап, 324 гап БМ, 304, 384, 509, 705, 760 иптап, 533, 534 минп, 320 гв. мп, 7 зенад (465, 474, 602, 632 зенап), 631 зенап, 72 озадн	1 тбр, 49 гв. отп, 1439 сап, 2 оабрб, 72 одн брп		54, 585 оиб
1943-07-01	ДА	ЛФ	55 армия	13, 46, 72, 131, 196, 224, 291 сд, 14 УР	28 ад (79 лабр, 81 пабр, 80 габр, 42 минбр), 126 пап, 289, 690 иптап, 301 отпадн, 127, 134, 175 минп, 321, 322 гв. мп, 970 зенап, 71, 613, 758 озадн	152 тбр, 1 оабрб, 71 одн брп		325, 367 оиб
1943-07-01	ДА	ЛФ	67 армия	30 гв. ск (45, 63, 64 гв. сд), 43, 90, 120, 123, 124, 268 сд	409 опадн БМ, 988 зенап, 73 озадн, 602 отд. тяжелая пушечная батарея, 410 отд. истребительно-противотанковая батарея	30 гв., 220 тбр, 31 гв. отп		53 оиб, 447 осб
