1943-08-01	ДА	КарФ	14 армия	10 гв., 14 сд, 72 морская сбр, 31 лыжбр	1236 пап, 275, 297 минп, 41 гв. мп, 156 зенап, 325, 487 озадн			31 оиб
1943-08-01	ДА	КарФ	19 армия	104, 122 сд, 77 морская сбр	566 минп, 53 гв. мп, 186 зенап, 261, 298 озадн	377, 429 отб		279 оиб
1943-08-01	ДА	КарФ	26 армия	31 ск (45, 205 сд, 61, 85 морские сбр), 27, 54 сд, 32 лыжбр	471 пап, 441 иптап, 172, 278, 565 минп, 52 гв. мп, 63 гв. мп (297 д-н), 272 зенап, 48, 369 озадн	374, 375 отб, 2, 3, 24, 25 оаэсб, 73 обрп		170 оиб
1943-08-01	ДА	КарФ	32 армия	289, 313, 367 сд, 65, 80 морские сбр, 33 лыжбр	1237 пап, 173, 280, 298 минп, 63 гв. мп, 275 зенап, 208, 446 озадн	376 отб, 21, 22, 26 оаэсб		261 оиб
1943-08-01	ДА	КарФ	7 воздушная армия		1598, 1599 зенап		258, 260, 261 сад, 324 иад, 679 трап, 108, 118 раэ, 42 каэ
1943-08-01	ДА	КарФ			1293 пап, 32 озадн	376 отб (Рота танков КВ), 28 оаэсб, 27, 47 одн брп		1 ибр с/н, 6 гв. батальон минеров, 733 оиб
1943-08-01	ДА	ЛФ	2 ударная армия	86, 120, 124, 201, 376 сд, 55, 123 сбр, 73 морская сбр
1943-08-01	ДА	ЛФ	23 армия	10, 92, 142 сд, 17, 22 УР	8, 154 кап, 336 пап, 94, 883 иптап, 276 минп, 618 озадн	222 отп, 14 одн брп		234, 363 оиб
1943-08-01	ДА	ЛФ	42 армия	56, 85, 109, 125, 189 сд, 79 УР	18 адп (65 лабр, 51 пабр, 58 габр), 12, 14 гв., 73, 1486 пап, 304, 384, 509, 705, 760 иптап, 409 опадн БМ, 533, 534 минп, 320 гв. мп, 7 зенад (465, 474, 602, 632 зенап), 631 зенап, 72 озадн	1 тбр, 49 гв. отп, 1439 сап, 2 оабрб, 72 одн брп		54, 585 оиб
1943-08-01	ДА	ЛФ	55 армия	13, 46, 72, 131, 196, 224, 291 сд, 14 УР	28 ад (79 лабр, 81 пабр, 80 габр, 42 минбр), 126 пап, 289, 690 иптап, 127, 134, 175 минп, 322 гв. мп, 970 зенап, 71, 613 озадн	152 тбр, 1 оабрб, 71 одн брп		325, 367 оиб
1943-08-01	ДА	ЛФ	67 армия	30 гв. ск (45, 63, 64 гв. сд), 43 ск (11, 128, 314 сд), 90, 123, 268 сд, 16 УР	23 адп (38 габр, 96 тгабр, 21 гв. габр БМ, 28 минбр), 18 адп (120 габр БМ), 80 габр (577 гап), 116, 1157 кап, 21, 28, 260, 561, 1106 пап, 599, 754 гап, 882, 884 иптап, 301 отпадн, 400 опадн БМ, 230 гв., 104, 122, 144, 174, 193, 281, 504 минп, 1 гв. мд (2, 5, 6 гв. мбр), 20, 30, 38, 318, 321 гв. мп, 32 зенад (1377, 1387, 1393 зенап), 43 зенад (464, 1463, 1464 зенап), 803, 988 зенап, 73, 108, 758 озадн, 410 отд. истребительно-противотанковая батарея, 602 отд. тяжелая пушечная батарея	30 гв., 220 тбр, 31, 46 гв., 98, 205 отп		13 шисбр, 53, 447, 734, 770 оиб
1943-08-01	ДА	ЛФ	Приморская оперативная группа	48, 98, 168 сд, 50 сбр, 48, 71 морские сбр, 73, 338 опаб	129 кап, 519 гап, 184 минп, 190, 196, 197 опадн БМ, 43 зенад (635 зенап), 785 зенап, 92, 116 озадн, 669, 1127 отд. истребительно-противотанковые батареи	204 отп, 4 оабрб		295 оиб
1943-08-01	ДА	ЛФ	13 воздушная армия				276 бад, 277 шад, 275 иад, 13 рап, 12, 49, 52 каэ
1943-08-01	ДА	ЛФ		43 сд, 6 полк морской пехоты, 123, 124, 129, 130, 131, 132, 136 опаб	15 озадн, 167, 493, 519, 520 отд. истребительно-противотанковые батареи	260, 261 отп, 5, 17, 39, 42 оаэсб, 3 оабрб		2 ибр с/н, 52 исбр, 3 пмбр, 5 пмп, 7 гв. батальон минеров, 106, 267 оиб, 1 гв., 21, 42 пмб
