1943-09-01	ДА	КарФ	14 армия	10 гв., 14 сд, 72 морская сбр, 31 лыжбр	1236 пап, 275, 297 минп, 41 гв. мп, 156 зенап, 325, 487 озадн			31 оиб
1943-09-01	ДА	КарФ	19 армия	104, 122 сд, 77 морская сбр	1293 пап, 566 минп, 53 гв. мп, 186 зенап, 261 озадн	377, 429 отб		279 оиб
1943-09-01	ДА	КарФ	26 армия	31 ск (45, 205 сд, 61, 85 морские сбр), 27, 54 сд, 32 лыжбр	471 пап, 441 иптап, 172, 278, 565 минп, 52 гв. мп, 63 гв. мп (297 д-н), 272 зенап, 48, 369 озадн	374, 375 отб, 2, 3, 24, 25 оаэсб, 73 обрп		170 оиб
1943-09-01	ДА	КарФ	32 армия	289, 313, 367 сд, 65, 80 морские сбр, 33 лыжбр	1237 пап, 173, 280, 298 минп, 63 гв. мп, 275 зенап, 208, 446 озадн	376 отб, 21, 22, 26 оаэсб		261 оиб
1943-09-01	ДА	КарФ	7 воздушная армия		1598, 1599 зенап		1 гв., 260, 261 сад, 324 иад, 679 трап, 108, 118 раэ, 42 каэ
1943-09-01	ДА	КарФ			32, 298 озадн	376 отб (Рота танков КВ), 28 оаэсб, 27, 47 одн брп		1 ибр с/н, 6 гв. батальон минеров, 733 оиб
1943-09-01	ДА	ЛФ	2 ударная армия	72, 86, 90, 120, 123, 201 сд, 55, 123 сбр				734, 770 оиб
1943-09-01	ДА	ЛФ	23 армия	10, 92, 142 сд, 17, 22 УР	8, 154 кап, 336 пап, 94, 883 иптап, 276 минп, 618 озадн	222, 260 отп		234, 363 оиб
1943-09-01	ДА	ЛФ	42 армия	56, 85, 109, 125, 189 сд, 79 УР	18 адп (65 лабр, 51 пабр, 58 габр), 12, 14 гв., 73, 1486 пап, 409 опадн БМ, 304, 384, 509, 705, 760 иптап, 533, 534 минп, 320 гв. мп, 7 зенад (465, 474, 602, 632 зенап), 631 зенап, 72 озадн	1 тбр, 49 гв. отп, 1439 сап, 2 оабрб, 72 одн брп		54, 585 оиб
1943-09-01	ДА	ЛФ	55 армия	13, 46, 131, 224, 291, 376 сд, 14 УР	28 ад (79 лабр, 81 пабр, 80 габр, 42 минбр), 289, 690 иптап, 532 отпадн, 127, 134, 175 минп, 322 гв. мп, 970 зенап, 71, 613 озадн	152 тбр, 1 оабрб, 71 одн брп		325, 367 оиб
1943-09-01	ДА	ЛФ	67 армия	43 ск (11, 128, 314 сд), 43, 124, 196, 268 сд, 55 сбр, 73 морская сбр, 16 УР	23 адп (38 габр, 96 тгабр, 21 гв. габр БМ, 28 минбр), 116 кап, 267 гв., 21, 260, 561, 1106 пап, 577, 599, 754 гап, 882, 884 иптап, 52 гв. тпадн, 230 гв., 104, 122, 144, 174, 193, 281, 504 минп, 20, 30, 38, 318, 321 гв. мп, 32 зенад (1377, 1387, 1393 зенап), 43 зенад (464, 635, 1463, 1464 зенап), 803, 988 зенап, 73, 108, 758 озадн	98, 261 отп, 14 одн брп		53, 447 оиб
1943-09-01	ДА	ЛФ	Приморская оперативная группа	48, 98, 168 сд, 50 сбр, 48, 71 морские сбр, 73, 338 опаб	129 кап, 126 пап, 519 гап, 190, 533, 535 опадн БМ, 184 минп, 92, 116 озадн	204 отп, 4 оабрб		295 оиб
1943-09-01	ДА	ЛФ	13 воздушная армия				276 бад, 277 шад, 275 иад, 13 рап, 12, 49, 52 каэ
1943-09-01	ДА	ЛФ		30 гв. ск (45, 63, 64 гв. сд), 6 полк морской пехоты, 123, 124, 129, 130, 131, 132, 136 опаб	18 адп (120 габр БМ), 1157 кап, 1 гв. мд (2, 5, 6 гв. мбр), 536 оиптдн, 43 зенад (635 зенап), 785 зенап	30 гв., 220 тбр, 31, 46 гв., 205 отп, 3 оабрб, 5, 17, 39, 42 оаэсб		2 ибр с/н, 13 шисбр, 52 исбр, 3 пмбр, 5 пмп, 7 гв. батальон минеров, 106, 267 оиб, 1 гв., 21, 42 пмб
1943-09-01	ДА	ВолФ	4 армия	44, 288 сд, 24, 53 сбр	1096, 1097 пап, 192 минп, 20 гв. мп (211 гв. мдн), 1469 зенап	32 одн брп		365 оиб, 55 пмб
1943-09-01	ДА	ВолФ	8 армия	18, 265, 286, 364, 372, 374, 379 сд, 1, 22, 58 сбр	2 ад (20 лабр, 10 гв. габр, 7 пабр), 121 габр БМ, 8, 13, 71, 223 гв., 70 пап, 30 минбр, 194, 500 минп, 18, 29, 319 гв. мп, 41 зенад (244, 245, 463 зенап), 45 зенад (737, 1465, 1466 зенап), 15, 177, 213 озадн	16, 122 тбр, 32, 33, 35, 50 гв., 25, 185 отп, 1433 сап, 107, 500, 501, 502, 503 отб, 47, 49 оабрб, 32, 44 оаэсб, 50 одн брп		112 оиб
1943-09-01	ДА	ВолФ	54 армия	80, 115, 177, 198, 281, 285 сд, 14 сбр	13 гв. пап(3 д-н), 499 минп, 41 зенад (634 зенап)	124 отп, 48 оабрб		364 оиб
1943-09-01	ДА	ВолФ	59 армия	7 ск (225 сд), 14 ск (65, 191 сд), 2, 229, 377 сд, 2, 150 УР	367, 448 пап, 505, 506 минп, 28 гв. мп, 1468, 1470 зенап, 168 озадн	29 тбр, 48 одн брп		109, 771 оиб, 32 пмб
1943-09-01	ДА	ВолФ	14 воздушная армия		1606, 1607 зенап		280 бад, 281 шад, 269 иад, 742 рап, 844 трап, 8 раэ, 44, 59 краэ
1943-09-01	ДА	ВолФ		6 ск (311 сд), 165, 239, 256, 310, 378, 382 сд	315, 317 оадн БМ, 5 минбр, 7, 10, 12 гв. мбр, 45 зенад (707 зенап), 1467 зенап, 11 гв., 461 озадн	7 гв. тбр, 1434 сап, 34 оаэсб		1 исбр, 2 гв. ибр с/н, 9 шисбр, 8 гв. батальон минеров, 2 гв., 40, 135, 539 оиб, 34, 36, 38 пмб
1943-09-01	ДА	СЗФ	1 ударная армия	23 гв., 200, 282, 391 сд, 33 сбр	701 пап, 1186 иптап, 110, 268, 274 минп, 42 гв. мп, 1473 зенап	37 отп		2, 28 оиб, 67 пмб
1943-09-01	ДА	СЗФ	22 армия	44 ск (11, 15 гв. морские сбр, 32, 46 сбр), 8 гв., 33, 117 сд, 54 сбр	164 гв. пап, 18 иптабр, 561 минп, 24 гв. мп, 43, 106 огв. мдн, 1472 зенап, 397 озадн	81 отп, 515 отб		134, 352, 903 оиб
1943-09-01	ДА	СЗФ	34 армия	14 гв. ск (53 гв., 171, 182 сд), 245, 370 сд, 127, 144, 151 сбр	27 ад (78 лабр, 76 пабр, 74 габр), 37 гв. кап, 166 гв., 151, 1235 пап, 395, 989 гап, 641, 1040 иптап, 32 минбр, 482 минп, 21 гв. мбр, 22, 26, 27, 70 гв. мп, 47 зенад (1585, 1586, 1591, 1592 зенап), 582 зенап, 250 озадн	65, 239, 249 отп, 29, 35 одн брп		13 исбр, 222, 223, 238, 1391 оиб, 54, 56, 58, 86 пмб
1943-09-01	ДА	СЗФ	6 воздушная армия		1596, 1597, 1608 зенап		3 гв. шад, 5 гв. иад, 242 нбад, 58 бап, 72 рап, 699 трап
1943-09-01	ДА	СЗФ		12 гв. ск (7, 43 гв., 26 сд), 90, 96 ск, 37 сд, 137 сбр	26 ад (75 лабр, 19 гв. пабр, 77 габр), 122 габр БМ, 11 гв. кап, 440 пап, 385 гап, 578 иптап, 490, 562, 563 минп, 42 зенад (620, 709, 714, 729 зенап), 44 зенад (508, 708, 710, 1274 зенап), 29, 239, 242, 246, 467 озадн	3 гв., 32, 38, 227 отп, 514 отб, 11, 35, 36, 66 оаэсб		41 ибр с/н, 9 гв. батальон минеров
1943-09-01	ДА	КФ	3 ударная армия	21, 46 гв., 28, 357, 381 сд, 23, 31, 100 сбр, 118 УР	455, 1094, 1190 пап, 827 гап, 163 гв. иптап, 203 гв., 550 минп, 205 огв. мдн, 243, 1622 зенап	78 тбр, 57, 62 одн брп		225, 289 оиб
1943-09-01	ДА	КФ	4 ударная армия	92 ск (332, 358 сд, 101 сбр), 47, 334, 360 сд, 145 сбр, 26 оибр	10 гв., 488 пап, 64, 1224 гап, 569, 765 иптап, 408 минп, 47 гв. мдн, 1623, 1624 зенап	236 тбр, 171 отб		290, 736 оиб
1943-09-01	ДА	КФ	39 армия	2 гв. ск (9, 91 гв. сд), 5 гв. ск (17, 19 гв. сд), 83 ск (32, 178, 185 сд), 84 ск (134, 158, 234 сд), 184 сд, 124 сбр, 155 УР	21 адп (66 лабр, 64 пабр, 55 габр, 94 тгабр, 103 габр БМ, 25 минбр), 38, 41 гв. кап, 106 гв., 545 пап, 472, 480 гап, 17 иптабр, 587, 610 иптап, 31 минбр, 552, 554, 555 минп, 20 гв. мбр, 34, 99, 326 гв. мп, 240 огв. мдн, 46 зенад (609, 617, 618, 717 зенап), 621 зенап, 490 озадн	28 гв., 60, 143 тбр, 11 гв., 203 отп		4, 5 шисбр, 17, 228, 251 оиб, 122, 125 пмб
1943-09-01	ДА	КФ	43 армия	91 ск (179, 306 сд, 114 сбр), 145, 262, 270 сд, 5 УР	43, 1098 пап, 283, 376 гап, 759 иптап, 118 минп, 39 гв. мп, 225, 1626 зенап, 221 озадн	105 отп		273, 312 оиб, 106 пмб
1943-09-01	ДА	КФ	3 воздушная армия		1556, 1557, 1558 зенап		211 шад, 240, 259 иад, 11 рап, 12, 279 бап, 6 гв., 639, 683, 949 шап, 373 лбап, 105 гв. ап ГВФ
1943-09-01	ДА	КФ		1 ск (97, 204, 219 сд), 8 ск (7, 249 сд), 3 гв. кк (5, 6 гв., 32 кд, 1814 сап, 144 гв. иптап, 3 гв. мп, 64 гв. миндн, 3 гв. оиптдн, 1731 зенап)	85 кап, 4 иптабр, 556 минп, 246, 601, 739, 1625 зенап, 12, 183, 622 озадн	46, 47 мбр, 27, 221, 226 отп, 1818, 1820 сап		2 исбр, 5 ибр с/н, 10 гв. батальон минеров, 4 гв., 114, 210, 249, 293, 348 оиб, 57, 60, 93, 94 пмб
1943-09-01	ДА	ЗФ	10 гвардейская армия	7 гв. ск (56, 65 гв. сд), 15 гв. ск (30, 85 гв. сд), 19 гв. ск (22, 29 гв. сд), 208 сд	5 гв. адп (17 гв. пабр), 166 пап, 3 иптабр, 758 иптап, 536 минп, 317 гв. мп, 240, 1270 зенап	153 тбр, 119 отп		3 шисбр, 263, 369 оиб
1943-09-01	ДА	ЗФ	5 армия	154, 207, 312 сд	66 гв. пап, 696 иптап, 535, 537 минп, 28 огв. мдн, 1479 зенап			296, 297 оиб
1943-09-01	ДА	ЗФ	10 армия	38 ск (326, 330, 385 сд), 49, 64, 139, 212, 247 сд, 9 оибр	1091 кап, 39, 188, 447, 564, 572 пап, 520, 600, 992 иптап, 542, 544 минп, 2 огв. мдн, 1268 зенап	1 одн брп		303, 345, 368 оиб
1943-09-01	ДА	ЗФ	21 армия	61 ск (51, 62, 95 сд), 69 ск (63, 76, 119 сд), 79 ск, 153, 174 сд	3 гв. адп (7 гв. лабр, 8 гв. габр, 22 гв. пабр, 99 тгабр, 107 габр БМ, 43 минбр), 117 габр БМ (3 адп), 15 гв. пабр, 468 пап, 15, 16 гв. гап, 649, 1072 иптап, 456 минп, 24, 25 гв. мбр, 77, 95 гв. мп, 33 зенад (1378, 1710, 1715, 1718 зенап), 49 зенад (245, 1265, 1271, 1272 зенап), 1709 зенап, 64 озадн	2 гв. тк (4, 25, 26 гв. тбр, 4 гв. мсбр, 1819, 1833 сап, 79 мцб, 1500 иптап, 755 оиптдн, 273 минп, 1695 зенап), 23 гв. тбр, 248 отп, 1494, 1830 сап		113, 260 оиб, 9 пмб
