001	1944-04-01	ДА
001	1944-04-01	ДА	КарФ
001	1944-04-01	ДА	КарФ	7 армия
001	1944-04-01	ДА	КарФ	7 армия	4 ск
001	1944-04-01	ДА	КарФ	7 армия	114 сд
001	1944-04-01	ДА	КарФ	7 армия	272 сд
001	1944-04-01	ДА	КарФ	7 армия	368 сд
001	1944-04-01	ДА	КарФ	7 армия	70 морсбр
001	1944-04-01	ДА	КарФ	7 армия	31 обмп
001	1944-04-01	ДА	КарФ	7 армия	162 УР
001	1944-04-01	ДА	КарФ	7 армия	354 отпадн
001	1944-04-01	ДА	КарФ	7 армия	514 иптап
001	1944-04-01	ДА	КарФ	7 армия	46 гв. мп
001	1944-04-01	ДА	КарФ	7 армия	64 гв. мп
001	1944-04-01	ДА	КарФ	7 армия	54 озадн
001	1944-04-01	ДА	КарФ	7 армия	268 озадн
001	1944-04-01	ДА	КарФ	7 армия	616 озадн
001	1944-04-01	ДА	КарФ	7 армия	363 отб
001	1944-04-01	ДА	КарФ	7 армия	431 отб
001	1944-04-01	ДА	КарФ	7 армия	16 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	23 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	29 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	30 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	31 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	38 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	40 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	47 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	64 оаэсб
001	1944-04-01	ДА	КарФ	7 армия	1 гв. осапб
001	1944-04-01	ДА	КарФ	7 армия	7 ооб
002	1944-04-01	ДА	КарФ	14 армия
002	1944-04-01	ДА	КарФ	14 армия	126 лгск
002	1944-04-01	ДА	КарФ	14 армия	72 морсбр
002	1944-04-01	ДА	КарФ	14 армия	14 сд
002	1944-04-01	ДА	КарФ	14 армия	901 горн.
002	1944-04-01	ДА	КарФ	14 армия	1942 кап
002	1944-04-01	ДА	КарФ	14 армия	1237 пап
002	1944-04-01	ДА	КарФ	14 армия	275 минп
002	1944-04-01	ДА	КарФ	14 армия	297 минп
002	1944-04-01	ДА	КарФ	14 армия	619 минп
002	1944-04-01	ДА	КарФ	14 армия	620 минп
002	1944-04-01	ДА	КарФ	14 армия	156 зенап
002	1944-04-01	ДА	КарФ	14 армия	487 озадн
002	1944-04-01	ДА	КарФ	14 армия	37 оаэсб
002	1944-04-01	ДА	КарФ	14 армия	45 оаэсб
002	1944-04-01	ДА	КарФ	14 армия	31 оиб
002	1944-04-01	ДА	КарФ	14 армия	733 оиб
003	1944-04-01	ДА	КарФ	19 армия
003	1944-04-01	ДА	КарФ	19 армия	120 лгск
003	1944-04-01	ДА	КарФ	19 армия	30 лыжбр
003	1944-04-01	ДА	КарФ	19 армия	32 лыжбр
003	1944-04-01	ДА	КарФ	19 армия	33 лыжбр
003	1944-04-01	ДА	КарФ	19 армия	67 сд
003	1944-04-01	ДА	КарФ	19 армия	104 сд
003	1944-04-01	ДА	КарФ	19 армия	122 сд
003	1944-04-01	ДА	КарФ	19 армия	905 горн.
003	1944-04-01	ДА	КарФ	19 армия	1216 кап
003	1944-04-01	ДА	КарФ	19 армия	1293 пап
003	1944-04-01	ДА	КарФ	19 армия	173 минп
003	1944-04-01	ДА	КарФ	19 армия	268 минп
003	1944-04-01	ДА	КарФ	19 армия	298 минп
003	1944-04-01	ДА	КарФ	19 армия	482 минп
003	1944-04-01	ДА	КарФ	19 армия	535 минп
003	1944-04-01	ДА	КарФ	19 армия	566 минп
003	1944-04-01	ДА	КарФ	19 армия	621 минп
003	1944-04-01	ДА	КарФ	19 армия	25 гв. мбр
003	1944-04-01	ДА	КарФ	19 армия	59 гв. мп
003	1944-04-01	ДА	КарФ	19 армия	305 гв. мп
003	1944-04-01	ДА	КарФ	19 армия	275 зенап
003	1944-04-01	ДА	КарФ	19 армия	208 озадн
003	1944-04-01	ДА	КарФ	19 армия	261 озадн
003	1944-04-01	ДА	КарФ	19 армия	377 отб
